118.,ARC316,2,SAM1,TBA,TBA,16 (35)
119.,ARC317,1,SqR,STMW 01:00 PM - 04:10 PM,LIB901,19 (35)
120.,ARC318,1,Mfn,STMW 01:10 PM - 04:10 PM,LIB903,23 (25)
121.,ARC324,1,MKU,ST 09:40 AM - 12:50 PM,OAT803,31 (35)
122.,ARC334,1,AHs1,T 08:00 AM - 09:30 AM,OAT901,22 (35)
123.,ARC343,1,Mun,MW 11:20 AM - 12:50 PM,OAT901,22 (35)
124.,ARC344,1,HUR,M 08:00 AM - 11:10 AM,LIB907,18 (35)
125.,ARC384,1,TBA,ST 04:20 PM - 05:50 PM,LIB907,10 (35)
126.,ARC410,1,SJd,MW 09:40 AM - 12:50 PM,OAT803,17 (35)
127.,ARC418,1,TBA,STMW 01:00 PM - 04:10 PM,LIB904,24 (25)
128.,arc418,2,TBA,TBA,TBA,0 (50)
129.,ARC419,1,TBA,STMW 01:10 PM - 04:10 PM,OAT803,26 (35)
130.,ARC437,1,HUR,ST 08:00 AM - 09:30 AM,LIB907,24 (35)
131.,ARC445,1,SIK3,T 11:20 AM - 12:50 PM,TBA,11 (35)
132.,ARC453,1,TBA,MW 11:20 AM - 12:50 PM,NAC621,7 (35)
133.,ARC456,1,FAR,ST 11:20 AM - 12:50 PM,SAC312,34 (35)
134.,ARC474,1,Mfn,ST 04:20 PM - 05:50 PM,OAT901,31 (35)
135.,ARC492,1,SJd,T 11:20 AM - 12:50 PM,OAT803,18 (20)
136.,ARC500,1,HUR,TBA,TBA,28 (50)
137.,ARC500,2,Kdi,TBA,TBA,0 (50)
138.,ARC510,1,Kdi,STW 01:10 PM - 04:10 PM,OAT901,19 (20)
139.,ARC519,1,SIK3,STW 01:10 PM - 04:10 PM,SAC801,19 (35)
140.,ARC535,1,TBA,T 11:20 AM - 12:50 PM,TBA,8 (35)
141.,ARC576,1,TBA,ST 08:00 AM - 09:30 AM,OAT901,22 (35)
142.,ARC596,1,Mun,STW 01:10 PM - 04:10 PM,OAT902,23 (26)
143.,ARC598,1,TBA,S 11:20 AM - 12:50 PM,OAT803,6 (35)
144.,BBT201/CHE201,1,TBA,MW 09:40 AM - 11:10 AM,SAC405,35 (35)
145.,BBT201/CHE201,2,TBA,MW 01:00 PM - 02:30 PM,SAC405,9 (35)
146.,BBT201/CHE201,3,TBA,RA 01:00 PM - 02:30 PM,SAC404,35 (35)
147.,BBT202,1,TBA,ST 08:00 AM - 09:30 AM,SAC404,1 (6)
148.,BBT202,2,TBA,MW 09:40 AM - 11:10 AM,SAC407,6 (6)
149.,BBT203,1,TBA,ST 11:20 AM - 12:50 PM,TBA,34 (35)
150.,BBT204,1,TBA,MW 08:00 AM - 09:30 AM,SAC404,3 (3)
151.,BBT204,2,TBA,ST 01:00 PM - 02:30 PM,SAC405,3 (3)
152.,BBT207/BBT221,1,TBA,ST 09:40 AM - 11:10 AM,SAC404,35 (35)
153.,BBT230,1,TBA,MW 11:20 AM - 12:50 PM,TBA,20 (35)
154.,BBT302,1,TBA,MW 09:40 AM - 11:10 AM,SAC408,4 (4)
