402,BUS498,38,AIK,TBA,TBA
403,BUS498,39,TRT,TBA,TBA
404,BUS498,40,TuA,TBA,TBA
405,BUS498,41,Sqi,TBA,TBA
406,BUS498,42,Afd,TBA,TBA
407,BUS498,43,Ayn,TBA,TBA
408,BUS498,44,NwA,TBA,TBA
409,BUS498,45,TkN,TBA,TBA
410,BUS498,46,Ift,TBA,TBA
411,BUS498,47,MfW,TBA,TBA
412,BUS498,48,IsL,TBA,TBA
413,BUS498,49,JMS,TBA,TBA
414,BUS498,50,AbU,TBA,TBA
415,BUS498,51,MjL,TBA,TBA
416,BUS498,52,RSj,TBA,TBA
417,BUS498,53,Sqt,TBA,TBA
418,BUS498,54,Mli,TBA,TBA
419,BUS498,55,Mof,TBA,TBA
420,BUS498,56,Nfs,TBA,TBA
421,BUS498,57,KMS2,TBA,TBA
422,BUS498,58,SMS1,TBA,TBA
423,BUS498,59,YUB,TBA,TBA
424,BUS498,60,NLi,TBA,TBA
425,BUS498,61,MBR1,TBA,TBA
426,BUS498,62,RSh3,TBA,TBA
427,BUS498,63,SmM4,TBA,TBA
428,BUS498,64,TYA,TBA,TBA
429,BUS498,65,ZMU,TBA,TBA
430,BUS498,66,RHL,TBA,TBA
431,BUS498,67,AhM,TBA,TBA
432,BUS498,68,AhU,TBA,TBA
433,BUS498,69,Ani,TBA,TBA
434,BUS498,70,ARm,TBA,TBA
435,BUS498,71,Asy,TBA,TBA
436,BUS498,72,BFK,TBA,TBA
437,BUS498,73,FFa,TBA,TBA
438,BUS498,74,FZh,TBA,TBA
439,BUS498,75,HMu,TBA,TBA
440,BUS498,76,IAC,TBA,TBA
441,BUS498,77,KHT,TBA,TBA
442,BUS498,78,MdM,TBA,TBA
443,BUS498,79,MGR,TBA,TBA
444,BUS498,80,Mjd,TBA,TBA
445,BUS498,81,MN,TBA,TBA
446,BUS498,82,MRE,TBA,TBA
447,BUS498,83,MzF,TBA,TBA
448,BUS498,84,NNh,TBA,TBA
449,BUS498,85,Rby,TBA,TBA
450,BUS498,86,Rkb,TBA,TBA
451,BUS498,87,RMB,TBA,TBA
452,BUS498,88,RNH,TBA,TBA
453,BUS498,89,Sbk,TBA,TBA
454,BUS498,90,Sbr,TBA,TBA
455,BUS498,91,SgS,TBA,TBA
456,BUS498,92,SnT,TBA,TBA
457,BUS498,93,Sys,TBA,TBA
458,BUS498,94,Tks,TBA,TBA
459,BUS498,95,TsA,TBA,TBA
460,BUS500/EMB500,1,TBA,R 07:00 PM - 10:10 PM,NAC601
461,BUS500/EMB500,2,TBA,T 07:00 PM - 10:10 PM,NAC619
462,BUS500/EMB500,3,TBA,F 09:00 AM - 12:30 PM,NAC990
463,BUS501,1,TBA,A 07:00 PM - 10:10 PM,NAC604
464,BUS501,2,TBA,W 07:00 PM - 10:10 PM,NAC604
465,BUS501,3,TBA,M 07:00 PM - 10:10 PM,NAC619
466,BUS505,1,TBA,M 07:00 PM - 10:10 PM,NAC510
467,BUS505,2,TBA,W 07:00 PM - 10:10 PM,NAC990
468,BUS505,3,TBA,S 07:00 PM - 10:10 PM,NAC505
469,BUS505,4,TBA,T 07:00 PM - 10:10 PM,NAC505
470,BUS511,1,TBA,W 07:00 PM - 10:10 PM,NAC993
471,BUS511,2,TBA,M 07:00 PM - 10:10 PM,NAC619A
472,BUS511,3,TBA,S 07:00 PM - 10:10 PM,NAC506
473,BUS511,4,TBA,T 07:00 PM - 10:10 PM,NAC506
474,BUS516,1,TBA,S 07:00 PM - 10:10 PM,NAC603
475,BUS516,2,TBA,M 07:00 PM - 10:10 PM,NAC992
476,BUS516,3,TBA,W 07:00 PM - 10:10 PM,NAC992
477,BUS518,1,TBA,M 07:00 PM - 10:10 PM,NAC990
478,BUS518,2,TBA,S 07:00 PM - 10:10 PM,NAC620
479,BUS518,3,TBA,T 07:00 PM - 10:10 PM,NAC504
480,BUS518,4,TBA,W 07:00 PM - 10:10 PM,NAC621
481,BUS520,1,TBA,F 09:00 AM - 12:30 PM,NAC601
482,BUS520,2,TBA,M 03:00 PM - 06:30 PM,NAC993
483,BUS520,3,TBA,W 03:00 PM - 06:30 PM,NAC992
484,BUS520,4,TBA,A 03:00 PM - 06:30 PM,NAC990
485,BUS520,5,TBA,T 07:00 PM - 10:10 PM,NAC501
486,BUS525,1,TBA,M 07:00 PM - 10:10 PM,NAC991
487,BUS525,2,TBA,W 07:00 PM - 10:10 PM,NAC991
488,BUS525,3,TBA,S 03:00 PM - 06:10 PM,NAC991
489,BUS525,4,TBA,F 09:00 AM - 12:30 PM,NAC603
490,BUS525,5,TBA,T 07:00 PM - 10:10 PM,NAC604
491,BUS530,1,TBA,A 03:00 PM - 06:30 PM,NAC991
492,BUS530,2,TBA,T 07:00 PM - 10:10 PM,NAC991
493,BUS530,3,TBA,M 07:00 PM - 10:10 PM,NAC501
494,BUS530,4,TBA,W 07:00 PM - 10:10 PM,NAC602
495,BUS530,5,TBA,S 07:00 PM - 10:10 PM,NAC990
496,BUS601,1,TBA,M 07:00 PM - 10:10 PM,NAC601
497,BUS601,2,TBA,T 07:00 PM - 10:10 PM,NAC601
498,BUS601,3,TBA,W 07:00 PM - 10:10 PM,NAC501
499,BUS601,4,TBA,S 07:00 PM - 10:10 PM,NAC993
500,BUS601,5,TBA,F 07:00 PM - 10:10 PM,NAC992
501,BUS620,1,TBA,M 07:00 PM - 10:10 PM,NAC603
502,BUS620,2,TBA,T 07:00 PM - 10:10 PM,NAC620
503,BUS620,3,TBA,S 07:00 PM - 10:10 PM,NAC991
504,BUS620,4,TBA,M 07:00 PM - 10:10 PM,NAC621
505,BUS620,5,TBA,R 07:00 PM - 10:10 PM,NAC992
506,BUS620,6,TBA,W 07:00 PM - 10:10 PM,NAC502
507,BUS635,1,TBA,M 07:00 PM - 10:10 PM,NAC993
508,BUS635,2,TBA,T 07:00 PM - 10:10 PM,NAC993
509,BUS635,3,TBA,W 07:00 PM - 10:10 PM,NAC619A
510,BUS635,4,TBA,M 07:00 PM - 10:10 PM,NAC605
511,BUS635,5,TBA,S 03:00 PM - 06:30 PM,NAC990
512,BUS650,1,TBA,S 07:00 PM - 10:10 PM,NAC619A
513,BUS650,2,TBA,T 07:00 PM - 10:10 PM,NAC619A
514,BUS650,3,TBA,M 07:00 PM - 10:10 PM,NAC620
515,BUS650,4,TBA,A 07:00 PM - 10:10 PM,NAC991
516,BUS685,1,TBA,A 03:00 PM - 06:30 PM,NAC992
517,BUS685,2,TBA,S 07:00 PM - 10:10 PM,NAC621
518,BUS685,3,TBA,T 07:00 PM - 10:10 PM,NAC621
519,BUS685,4,TBA,W 07:00 PM - 10:10 PM,NAC619
520,BUS690,1,TBA,W 07:00 PM - 10:10 PM,NAC603
521,BUS690,2,TBA,F 09:00 AM - 12:30 PM,NAC992
522,BUS690,3,TBA,A 07:00 PM - 10:10 PM,NAC620
523,BUS690,4,TBA,S 07:00 PM - 10:10 PM,NAC502
524,BUS690,5,TBA,M 07:00 PM - 10:10 PM,NAC502
525,BUS698,1,TBA,TBA,TBA
526,BUS699,1,TBA,TBA,TBA
527,BUS700,1,TBA,R 07:00 PM - 10:10 PM,NAC603
528,CEE100,1,TBA,ST 02:40 PM - 04:10 PM,SAC207
529,CEE100,2,TBA,RA 11:20 AM - 12:50 PM,SAC304
530,CEE110,1,TBA,MW 11:20 AM - 12:50 PM,LIB601
531,CEE110,2,TBA,MW 01:00 PM - 02:30 PM,LIB601
532,CEE110,3,TBA,ST 11:20 AM - 12:50 PM,LIB601
533,CEE209,1,TBA,ST 09:40 AM - 11:10 AM,SAC207
534,CEE209,2,TBA,ST 01:00 PM - 02:30 PM,SAC316
535,CEE210,1,TBA,ST 02:40 PM - 04:10 PM,SAC212
536,CEE211,1,TBA,ST 09:40 AM - 11:10 AM,SAC304
537,CEE211,2,TBA,ST 11:20 AM - 12:50 PM,SAC304
538,CEE211L,1,TBA,S 02:00 PM - 05:00 PM,B118
539,CEE211L,2,TBA,T 02:00 PM - 05:00 PM,B118
540,CEE212,1,TBA,MW 02:40 PM - 04:10 PM,NAC510
541,CEE212,2,TBA,MW 04:20 PM - 05:50 PM,SAC304
542,CEE212L,1,TBA,S 09:40 AM - 12:50 PM,B310A
543,CEE212L,2,TBA,T 09:40 AM - 12:50 PM,B310A
544,CEE213,1,TBA,ST 11:20 AM - 12:50 PM,SAC207
545,CEE213,2,TBA,ST 01:00 PM - 02:30 PM,SAC207
546,CEE213L,1,TBA,R 09:40 AM - 12:50 PM,TBA
547,CEE213L,2,TBA,R 02:40 PM - 05:50 PM,TBA
548,CEE214,1,TBA,ST 09:40 AM - 11:10 AM,SAC213
549,CEE215,1,TBA,ST 01:00 PM - 02:30 PM,SAC210
550,CEE240,1,TBA,ST 08:00 AM - 09:30 AM,NAC201
551,CEE240,2,TBA,RA 01:00 PM - 02:30 PM,NAC201
552,CEE240L,1,TBA,M 09:40 AM - 12:50 PM,B117
553,CEE240L,2,TBA,W 09:40 AM - 12:50 PM,B117
554,CEE250,1,TBA,MW 01:00 PM - 02:30 PM,SAC304
555,CEE250,2,TBA,MW 02:40 PM - 04:10 PM,SAC207
556,CEE250L,1,TBA,M 02:00 PM - 05:00 PM,B115
557,CEE250L,2,TBA,W 02:00 PM - 05:00 PM,B115
558,CEE250L,3,TBA,R 09:40 AM - 12:50 PM,B115
559,CEE260,1,TBA,ST 01:00 PM - 02:30 PM,SAC304
560,CEE260,2,TBA,ST 04:20 PM - 05:50 PM,SAC207
561,CEE310,1,TBA,MW 09:40 AM - 11:10 AM,SAC207
562,CEE330,1,TBA,R 08:00 AM - 11:00 AM,NAC207
563,CEE330L,1,TBA,R 09:40 AM - 12:50 PM,TBA
564,CEE331,1,TBA,MW 02:40 PM - 04:10 PM,SAC304
565,CEE335,1,TBA,ST 04:20 PM - 05:50 PM,SAC304
566,CEE335L,1,TBA,M 09:40 AM - 12:50 PM,TBA
567,CEE335L,2,TBA,W 09:40 AM - 12:50 PM,TBA
568,CEE340,1,TBA,MW 08:00 AM - 09:30 AM,NAC201
569,CEE350,1,TBA,MW 09:40 AM - 11:10 AM,SAC304
570,CEE350,2,TBA,MW 04:20 PM - 05:50 PM,SAC213
571,CEE360,1,TBA,ST 11:20 AM - 12:50 PM,SAC201
572,CEE360,2,TBA,ST 04:20 PM - 05:50 PM,SAC206
573,CEE360L,1,TBA,M 02:40 PM - 05:50 PM,TBA
574,CEE360L,2,TBA,W 02:40 PM - 05:50 PM,TBA
575,CEE430,1,TBA,ST 02:40 PM - 04:10 PM,SAC304
576,CEE435,1,TBA,RA 02:40 PM - 04:10 PM,SAC312
577,CEE460,1,TBA,RA 09:40 AM - 11:10 AM,SAC304
578,CEE460,2,TBA,RA 11:20 AM - 12:50 PM,SAC511
579,CEE467,1,TBA,ST 04:20 PM - 05:50 PM,SAC316
580,CEE470,1,TBA,MW 11:20 AM - 12:50 PM,SAC201
581,CEE473,1,TBA,RA 02:40 PM - 04:10 PM,SAC207
582,CEE499,1,SJI,TBA,TBA
583,CEE499,2,JBR,TBA,TBA
584,CEE499,3,JBR,TBA,TBA
585,CEE499,4,NZU,TBA,TBA
586,CEE499,5,NZU,TBA,TBA
587,CEE499,6,NZU,TBA,TBA
588,CEE499,7,NZU,TBA,TBA
589,CEE499,8,NMR,TBA,TBA
590,CEE499,9,SBC,TBA,TBA
591,CEE499,10,FUA1,TBA,TBA
592,CEG413,1,TBA,A 08:00 AM - 11:10 AM,SAC507
593,CEG413,2,TBA,A 11:20 AM - 02:30 PM,SAC507
594,CEG413,3,TBA,R 11:20 AM - 02:30 PM,SAC504
595,CHE101,1,TBA,ST 08:00 AM - 09:30 AM,SAC405
596,CHE101,2,TBA,ST 09:40 AM - 11:10 AM,SAC407
597,CHE101,3,TBA,ST 11:20 AM - 12:50 PM,SAC406
598,CHE101,4,TBA,ST 11:20 AM - 12:50 PM,SAC408
599,CHE101,5,TBA,ST 01:00 PM - 02:30 PM,SAC406
600,CHE101,6,TBA,ST 01:00 PM - 02:30 PM,SAC408
601,CHE101,7,TBA,ST 02:40 PM - 04:10 PM,SAC406
602,CHE101,8,TBA,RA 09:40 AM - 11:10 AM,SAC405
603,CHE101,9,TBA,ST 04:20 PM - 05:50 PM,SAC404
604,CHE101,10,TBA,ST 04:20 PM - 05:50 PM,SAC406
605,CHE101,11,TBA,MW 08:00 AM - 09:30 AM,SAC405
606,CHE101,12,TBA,MW 08:00 AM - 09:30 AM,SAC406
607,CHE101,13,TBA,MW 09:40 AM - 11:10 AM,SAC407
608,CHE101,14,TBA,MW 01:00 PM - 02:30 PM,SAC408
609,CHE101,15,TBA,MW 02:40 PM - 04:10 PM,SAC403
610,CHE101,16,TBA,MW 02:40 PM - 04:10 PM,SAC408
611,CHE101,17,TBA,MW 04:20 PM - 05:50 PM,SAC404
612,CHE101,18,TBA,MW 04:20 PM - 05:50 PM,SAC406
613,CHE101,19,TBA,RA 09:40 AM - 11:10 AM,SAC406
614,CHE101,20,TBA,RA 01:00 PM - 02:30 PM,SAC404
615,CHE101,21,TBA,RA 01:00 PM - 02:30 PM,SAC406
616,CHE101,22,TBA,RA 02:40 PM - 04:10 PM,SAC404
617,CHE101,23,TBA,RA 02:40 PM - 04:10 PM,SAC405
618,CHE101,24,TBA,RA 04:20 PM - 05:50 PM,SAC404
619,CHE101,25,TBA,RA 04:20 PM - 05:50 PM,SAC405
620,CHE101,26,TBA,ST 09:40 AM - 11:10 AM,SAC203
621,CHE101,27,TBA,ST 01:00 PM - 02:30 PM,SAC203
622,CHE101,28,TBA,ST 02:40 PM - 04:10 PM,SAC203
623,CHE101L,1,TBA,S 09:40 AM - 12:50 PM,TBA
624,CHE101L,2,TBA,S 09:40 AM - 12:50 PM,TBA
625,CHE101L,3,TBA,S 09:40 AM - 12:50 PM,TBA
626,CHE101L,4,TBA,S 01:10 PM - 05:00 PM,TBA
627,CHE101L,5,TBA,S 01:10 PM - 05:00 PM,TBA
628,CHE101L,6,TBA,S 01:10 PM - 05:00 PM,TBA
629,CHE101L,7,TBA,M 09:40 AM - 12:50 PM,TBA
630,CHE101L,8,TBA,M 09:40 AM - 12:50 PM,TBA
631,CHE101L,9,TBA,M 09:40 AM - 12:50 PM,TBA
632,CHE101L,10,TBA,T 09:40 AM - 12:50 PM,TBA
633,CHE101L,11,TBA,T 09:40 AM - 12:50 PM,TBA
634,CHE101L,12,TBA,T 09:40 AM - 12:50 PM,TBA
635,CHE101L,13,TBA,T 01:10 PM - 05:00 PM,TBA
636,CHE101L,14,TBA,T 01:10 PM - 05:00 PM,TBA
637,CHE101L,15,TBA,T 01:10 PM - 05:00 PM,TBA
638,CHE101L,16,TBA,W 09:40 AM - 12:50 PM,TBA
639,CHE101L,17,TBA,W 09:40 AM - 12:50 PM,TBA
640,CHE101L,18,TBA,W 09:40 AM - 12:50 PM,TBA
641,CHE101L,19,TBA,R 09:40 AM - 12:50 PM,TBA
642,CHE101L,20,TBA,R 09:40 AM - 12:50 PM,TBA
643,CHE101L,21,TBA,R 09:40 AM - 12:50 PM,TBA
644,CHE120,1,TBA,MW 11:20 AM - 12:50 PM,SAC304
645,CHE120,2,TBA,MW 01:00 PM - 02:30 PM,SAC305
646,CHE202,1,TBA,RA 08:00 AM - 09:30 AM,SAC408
647,CHE202L,1,TBA,RA 11:20 AM - 12:50 PM,SAC403
648,CHN101,2,TBA,ST 02:40 PM - 04:10 PM,NAC604
649,CHN101,3,TBA,MW 01:00 PM - 02:30 PM,NAC509
650,CHN101,4,TBA,TBA,TBA
651,CHN101,5,TBA,RA 11:20 AM - 12:50 PM,NAC603
652,CHN201,1,TBA,RA 02:40 PM - 04:10 PM,NAC411
653,CSE115,1,TBA,MW 08:00 AM - 09:30 AM,SAC311
654,CSE115,2,TBA,MW 09:40 AM - 11:10 AM,LIB608
655,CSE115,3,TBA,MW 11:20 AM - 12:50 PM,LIB604
656,CSE115,4,TBA,MW 02:40 PM - 04:10 PM,NAC314
657,CSE115,5,TBA,MW 09:40 AM - 11:10 AM,LIB606
658,CSE115,6,TBA,MW 11:20 AM - 12:50 PM,LIB606
659,CSE115,7,TBA,MW 02:40 PM - 04:10 PM,SAC206
660,CSE115,8,TBA,ST 09:40 AM - 11:10 AM,NAC993
661,CSE115,9,TBA,ST 11:20 AM - 12:50 PM,NAC993
662,CSE115,10,TBA,ST 11:20 AM - 12:50 PM,SAC311
663,CSE115,11,TBA,MW 11:20 AM - 12:50 PM,LIB607
664,CSE115,12,TBA,ST 08:00 AM - 09:30 AM,SAC309
665,CSE115,13,TBA,ST 09:40 AM - 11:10 AM,LIB607
666,CSE115,14,TBA,RA 08:00 AM - 09:30 AM,SAC307
667,CSE115,15,TBA,RA 09:40 AM - 11:10 AM,SAC307
668,CSE115,16,TBA,MW 09:40 AM - 11:10 AM,LIB610
669,CSE115,17,TBA,RA 09:40 AM - 11:10 AM,SAC314
670,CSE115,18,TBA,RA 11:20 AM - 12:50 PM,SAC314
671,CSE115,19,TBA,MW 01:00 PM - 02:30 PM,SAC514
672,CSE115,20,TBA,ST 09:40 AM - 11:10 AM,LIB605
673,CSE115,21,TBA,RA 08:00 AM - 09:30 AM,NAC506
674,CSE115,22,TBA,RA 09:40 AM - 11:10 AM,LIB611
675,CSE115,23,TBA,RA 11:20 AM - 12:50 PM,SAC213
676,CSE115L,0,TBA,TBA,TBA
677,CSE115L,1,TBA,RA 08:00 AM - 09:30 AM,LIB606
678,CSE115L,2,TBA,RA 09:40 AM - 11:10 AM,LIB606
679,CSE115L,3,TBA,ST 09:40 AM - 11:10 AM,LIB604
680,CSE115L,4,TBA,ST 02:40 PM - 04:10 PM,LIB608
681,CSE115L,5,TBA,ST 09:40 AM - 11:10 AM,LIB608
682,CSE115L,6,TBA,ST 11:20 AM - 12:50 PM,LIB608
683,CSE115L,7,TBA,MW 04:20 PM - 05:50 PM,LIB604
684,CSE115L,8,TBA,ST 01:00 PM - 02:30 PM,LIB604
685,CSE115L,9,TBA,ST 02:40 PM - 04:10 PM,LIB611
686,CSE115L,10,TBA,ST 02:40 PM - 04:10 PM,LIB604
687,CSE115L,11,TBA,MW 01:00 PM - 02:30 PM,LIB607
688,CSE115L,12,TBA,ST 11:20 AM - 12:50 PM,LIB609
689,CSE115L,13,TBA,ST 01:00 PM - 02:30 PM,LIB609
690,CSE115L,14,TBA,RA 11:20 AM - 12:50 PM,LIB605
691,CSE115L,15,TBA,RA 01:00 PM - 02:30 PM,LIB605
692,CSE115L,16,TBA,MW 01:00 PM - 02:30 PM,LIB610
693,CSE115L,17,TBA,RA 01:00 PM - 02:30 PM,LIB611
694,CSE115L,18,TBA,RA 02:40 PM - 04:10 PM,LIB611
695,CSE115L,19,TBA,MW 02:40 PM - 04:10 PM,LIB610
696,CSE115L,20,TBA,ST 08:00 AM - 09:30 AM,LIB605
697,CSE115L,21,TBA,RA 11:20 AM - 12:50 PM,LIB607
698,CSE115L,22,TBA,RA 01:00 PM - 02:30 PM,LIB607
699,CSE115L,23,TBA,RA 02:40 PM - 04:10 PM,LIB610
700,CSE173,1,TBA,ST 02:40 PM - 04:10 PM,SAC308
701,CSE173,2,TBA,ST 04:20 PM - 05:50 PM,SAC308
702,CSE173,3,TBA,ST 01:00 PM - 02:30 PM,NAC507
703,CSE173,4,TBA,ST 02:40 PM - 04:10 PM,SAC513
704,CSE173,5,TBA,MW 09:40 AM - 11:10 AM,SAC206
705,CSE173,6,TBA,MW 11:20 AM - 12:50 PM,SAC206
706,CSE173,7,TBA,ST 09:40 AM - 11:10 AM,SAC206
707,CSE173,8,TBA,ST 11:20 AM - 12:50 PM,SAC205
708,CSE173,9,TBA,MW 09:40 AM - 11:10 AM,NAC992
709,CSE173,10,TBA,MW 11:20 AM - 12:50 PM,NAC992
710,CSE173,11,TBA,ST 09:40 AM - 11:10 AM,SAC204
711,CSE173,12,TBA,ST 11:20 AM - 12:50 PM,SAC513
712,CSE173,13,TBA,RA 08:00 AM - 09:30 AM,SAC309
713,CSE173,14,TBA,RA 09:40 AM - 11:10 AM,SAC309
714,CSE215,1,TBA,MW 09:40 AM - 11:10 AM,SAC310
715,CSE215,2,TBA,MW 09:40 AM - 11:10 AM,SAC316
716,CSE215,3,TBA,MW 11:20 AM - 12:50 PM,SAC308
717,CSE215,4,TBA,ST 08:00 AM - 09:30 AM,SAC307
718,CSE215,5,TBA,ST 09:40 AM - 11:10 AM,LIB606
719,CSE215,6,TBA,ST 11:20 AM - 12:50 PM,LIB611
720,CSE215,7,TBA,ST 01:00 PM - 02:30 PM,LIB611
721,CSE215,8,TBA,MW 08:00 AM - 09:30 AM,SAC315
722,CSE215,9,TBA,MW 09:40 AM - 11:10 AM,LIB604
723,CSE215,10,TBA,RA 08:00 AM - 09:30 AM,SAC310
724,CSE215,11,TBA,RA 09:40 AM - 11:10 AM,LIB609
725,CSE215,12,TBA,MW 09:40 AM - 11:10 AM,LIB611
726,CSE215,13,TBA,MW 11:20 AM - 12:50 PM,LIB611
727,CSE215,14,TBA,MW 01:00 PM - 02:30 PM,LIB609
728,CSE215L,1,TBA,MW 01:00 PM - 02:30 PM,LIB611
729,CSE215L,2,TBA,MW 01:00 PM - 02:30 PM,LIB604
730,CSE215L,3,TBA,MW 02:40 PM - 04:10 PM,LIB607
731,CSE215L,4,TBA,ST 11:20 AM - 12:50 PM,LIB606
732,CSE215L,5,TBA,ST 01:00 PM - 02:30 PM,LIB608
733,CSE215L,6,TBA,ST 02:40 PM - 04:10 PM,LIB610
734,CSE215L,7,TBA,ST 04:20 PM - 05:50 PM,LIB611
735,CSE215L,8,TBA,MW 11:20 AM - 12:50 PM,LIB608
736,CSE215L,9,TBA,MW 01:00 PM - 02:30 PM,LIB608
737,CSE215L,10,TBA,RA 11:20 AM - 12:50 PM,LIB609
738,CSE215L,11,TBA,RA 01:00 PM - 02:30 PM,LIB609
739,CSE215L,12,TBA,MW 04:20 PM - 05:50 PM,LIB611
740,CSE215L,13,TBA,RA 11:20 AM - 12:50 PM,LIB611
741,CSE215L,14,TBA,MW 02:40 PM - 04:10 PM,LIB609
742,CSE225,1,TBA,ST 09:40 AM - 11:10 AM,SAC308
743,CSE225,2,TBA,MW 09:40 AM - 11:10 AM,NAC511
744,CSE225,3,TBA,MW 09:40 AM - 11:10 AM,NAC210
745,CSE225,4,TBA,MW 01:00 PM - 02:30 PM,SAC311
746,CSE225,5,TBA,ST 11:20 AM - 12:50 PM,LIB607
747,CSE225,6,TBA,ST 02:40 PM - 04:10 PM,LIB609
748,CSE225,7,TBA,ST 08:00 AM - 09:30 AM,SAC204
749,CSE225,8,TBA,ST 09:40 AM - 11:10 AM,LIB610
750,CSE225,9,TBA,RA 09:40 AM - 11:10 AM,SAC310
751,CSE225,10,TBA,RA 09:40 AM - 11:10 AM,SAC213
752,CSE225L,1,TBA,ST 08:00 AM - 09:30 AM,LIB604
753,CSE225L,2,TBA,MW 08:00 AM - 09:30 AM,LIB604
754,CSE225L,3,TBA,MW 11:20 AM - 12:50 PM,LIB610
755,CSE225L,4,TBA,MW 02:40 PM - 04:10 PM,LIB611
756,CSE225L,5,TBA,ST 01:00 PM - 02:30 PM,LIB607
757,CSE225L,6,TBA,ST 04:20 PM - 05:50 PM,LIB604
758,CSE225L,7,TBA,ST 11:20 AM - 12:50 PM,LIB610
759,CSE225L,8,TBA,ST 01:00 PM - 02:30 PM,LIB610
760,CSE225L,9,TBA,RA 01:00 PM - 02:30 PM,LIB610
761,CSE225L,10,TBA,RA 01:00 PM - 02:30 PM,LIB604
762,CSE231,1,TBA,ST 01:00 PM - 02:30 PM,SAC206
763,CSE231,2,TBA,MW 08:00 AM - 09:30 AM,SAC308
764,CSE231,3,TBA,MW 02:40 PM - 04:10 PM,SAC316
765,CSE231,4,TBA,RA 11:20 AM - 12:50 PM,SAC309
766,CSE231,5,TBA,ST 08:00 AM - 09:30 AM,SAC308
767,CSE231,6,TBA,ST 01:00 PM - 02:30 PM,NAC991
768,CSE231,7,TBA,ST 04:20 PM - 05:50 PM,SAC309
769,CSE231,8,TBA,RA 09:40 AM - 11:10 AM,NAC208
770,CSE231,9,TBA,RA 01:00 PM - 02:30 PM,SAC308
771,CSE231,10,TBA,ST 01:00 PM - 02:30 PM,NAC992
772,CSE231,11,TBA,RA 11:20 AM - 12:50 PM,SAC310
773,CSE231,12,TBA,RA 08:00 AM - 09:30 AM,SAC314
774,CSE231,13,TBA,RA 09:40 AM - 11:10 AM,NAC414
775,CSE231,14,TBA,RA 11:20 AM - 12:50 PM,SAC316
776,CSE231L,1,TBA,S 08:00 AM - 11:10 AM,SAC507
777,CSE231L,2,TBA,M 11:20 AM - 02:30 PM,SAC507
778,CSE231L,3,TBA,R 08:00 AM - 11:10 AM,SAC504
779,CSE231L,4,TBA,A 02:40 PM - 05:50 PM,SAC507
780,CSE231L,5,TBA,S 02:40 PM - 05:50 PM,SAC507
781,CSE231L,6,TBA,M 02:40 PM - 05:50 PM,SAC507
782,CSE231L,7,TBA,W 02:40 PM - 05:50 PM,SAC507
783,CSE231L,8,TBA,S 11:20 AM - 02:30 PM,SAC507
784,CSE231L,9,TBA,T 11:20 AM - 02:30 PM,SAC507
785,CSE231L,10,TBA,T 08:00 AM - 11:10 AM,SAC507
786,CSE231L,11,TBA,R 02:40 PM - 05:50 PM,SAC507
787,CSE231L,12,TBA,A 02:40 PM - 05:50 PM,SAC504
788,CSE231L,13,TBA,S 11:20 AM - 02:30 PM,SAC504
789,CSE231L,14,TBA,A 08:00 AM - 11:10 AM,SAC504
790,CSE257/CSE417,1,TBA,MW 08:00 AM - 09:30 AM,SAC310
791,CSE257/CSE417,2,TBA,MW 04:20 PM - 05:50 PM,SAC311
792,CSE257L,1,TBA,R 08:00 AM - 11:00 AM,LIB608
793,CSE257L,2,TBA,R 11:20 AM - 02:30 PM,LIB608
794,CSE273/CSE473,1,TBA,ST 11:20 AM - 12:50 PM,SAC308
795,CSE273/CSE473,2,TBA,MW 11:20 AM - 12:50 PM,NAC509
796,CSE273/CSE473,3,TBA,ST 01:00 PM - 02:30 PM,SAC311
797,CSE299,1,TBA,M 02:40 PM - 04:10 PM,LIB604
798,CSE299,2,TBA,R 02:40 PM - 04:10 PM,LIB607
799,CSE311/ETE335,1,TBA,ST 11:20 AM - 12:50 PM,SAC307
800,CSE311/ETE335,2,TBA,RA 08:00 AM - 09:30 AM,NAC505
801,CSE311/ETE335,3,TBA,MW 11:20 AM - 12:50 PM,SAC514
802,CSE311/ETE335,4,TBA,MW 01:00 PM - 02:30 PM,SAC206
803,CSE311/ETE335,5,TBA,RA 01:00 PM - 02:30 PM,NAC508
804,CSE311/ETE335,6,TBA,RA 02:40 PM - 04:10 PM,SAC306
805,CSE311/ETE335,7,TBA,RA 04:20 PM - 05:50 PM,SAC309
806,CSE311/ETE335,8,TBA,MW 08:00 AM - 09:30 AM,SAC513
807,CSE311/ETE335,9,TBA,RA 09:40 AM - 11:10 AM,SAC513
808,CSE311/ETE335,10,TBA,RA 02:40 PM - 04:10 PM,NAC210
809,CSE311/ETE335,11,TBA,RA 11:20 AM - 12:50 PM,NAC406
810,CSE311/ETE335,12,TBA,RA 01:00 PM - 02:30 PM,NAC409
811,CSE311/ETE335,13,TBA,RA 11:20 AM - 12:50 PM,SAC308
812,CSE311L/ETE335L,1,TBA,M 02:40 PM - 05:50 PM,LIB606
813,CSE311L/ETE335L,2,TBA,R 11:20 AM - 02:30 PM,LIB606
814,CSE311L/ETE335L,3,TBA,M 08:00 AM - 11:10 AM,LIB607
815,CSE311L/ETE335L,4,TBA,W 02:40 PM - 05:50 PM,LIB606
816,CSE311L/ETE335L,5,TBA,A 08:00 AM - 11:10 AM,LIB605
817,CSE311L/ETE335L,6,TBA,R 08:00 AM - 11:10 AM,LIB607
