183,BEN205,11,Dr Nemai,RA 01:00 PM - 02:30 PM
184,BEN205,12,CANCELLED,RA 04:20 PM - 05:50 PM
185,BIO103,1,MNU1,ST 08:00 AM - 09:30 AM
186,BIO103,2,MNU1,ST 09:40 AM - 11:10 AM
187,BIO103,3,MjH1,ST 11:20 AM - 12:50 PM
188,BIO103,4,NBb,ST 01:00 PM - 02:30 PM
189,BIO103,5,EvM,ST 01:00 PM - 02:30 PM
190,BIO103,6,MjH1,ST 02:40 PM - 04:10 PM
191,BIO103,7,AIq,ST 04:20 PM - 05:50 PM
192,BIO103,8,MNU1,MW 08:00 AM - 09:30 AM
193,BIO103,9,SKK,MW 09:40 AM - 11:10 AM
194,BIO103,10,MjH1,MW 11:20 AM - 12:50 PM
195,BIO103,11,ACh,MW 11:20 AM - 12:50 PM
196,BIO103,12,SKK,MW 01:00 PM - 02:30 PM
197,BIO103,13,JSJ,MW 01:00 PM - 02:30 PM
198,BIO103,14,AIq,MW 02:40 PM - 04:10 PM
199,BIO103,15,NuR,MW 02:40 PM - 04:10 PM
200,BIO103,16,MjH1,MW 02:40 PM - 04:10 PM
201,BIO103,17,NuR,MW 04:20 PM - 05:50 PM
202,BIO103,18,APz,RA 08:00 AM - 09:30 AM
203,BIO103,19,APz,RA 09:40 AM - 11:10 AM
204,BIO103,20,LtB,RA 09:40 AM - 11:10 AM
205,BIO103,21,EvM,RA 11:20 AM - 12:50 PM
206,BIO103,22,LtB,RA 11:20 AM - 12:50 PM
207,BIO103,23,HiM,RA 01:00 PM - 02:30 PM
208,BIO103,24,SFA2,RA 02:40 PM - 04:10 PM
209,BIO103,25,MNU1,MW 09:40 AM - 11:10 AM
210,BIO103L,1,CAK,S 09:40 AM - 12:50 PM
211,BIO103L,2,CAK,S 09:40 AM - 12:50 PM
212,BIO103L,3,CAK,S 09:40 AM - 12:50 PM
213,BIO103L,4,SKK,S 01:10 PM - 05:00 PM
214,BIO103L,5,SKK,S 01:10 PM - 05:00 PM
215,BIO103L,6,SKK,S 01:10 PM - 05:00 PM
216,BIO103L,7,EvM,M 01:10 PM - 05:00 PM
217,BIO103L,8,EvM,M 01:10 PM - 05:00 PM
218,BIO103L,9,EvM,M 01:10 PM - 05:00 PM
219,BIO103L,10,CAK,T 01:10 PM - 05:00 PM
