183,BEN205,23,TBA,RA 01:00 PM - 02:30 PM,NAC210,0 (35)
184,BEN205,24,TBA,RA 11:20 AM - 12:50 PM,NAC507,0 (35)
185,BIO103,1,TBA,ST 08:00 AM - 09:30 AM,SAC405,0 (35)
186,BIO103,2,TBA,ST 09:40 AM - 11:10 AM,SAC404,0 (35)
187,BIO103,3,TBA,TBA,TBA,0 (50)
188,BIO103,4,TBA,ST 01:00 PM - 02:30 PM,SAC406,0 (35)
189,BIO103,5,TBA,ST 02:40 PM - 04:10 PM,SAC406,0 (35)
190,BIO103,6,TBA,TBA,TBA,0 (50)
191,BIO103,7,TBA,ST 04:20 PM - 05:50 PM,SAC403,0 (35)
192,BIO103,8,TBA,ST 04:20 PM - 05:50 PM,SAC404,0 (35)
193,BIO103,9,TBA,MW 08:00 AM - 09:30 AM,SAC403,0 (35)
194,BIO103,10,TBA,MW 09:40 AM - 11:10 AM,SAC405,0 (35)
195,BIO103,11,TBA,MW 09:40 AM - 11:10 AM,SAC407,0 (35)
196,BIO103,12,TBA,TBA,TBA,0 (50)
197,BIO103,13,TBA,TBA,TBA,0 (50)
198,BIO103,14,TBA,MW 04:20 PM - 05:50 PM,SAC403,0 (35)
199,BIO103,15,TBA,MW 04:20 PM - 05:50 PM,SAC405,0 (35)
200,BIO103,16,TBA,RA 08:00 AM - 09:30 AM,SAC403,0 (35)
201,BIO103,17,TBA,RA 09:40 AM - 11:10 AM,SAC403,0 (35)
202,BIO103,18,TBA,RA 09:40 AM - 11:10 AM,SAC405,0 (35)
203,BIO103,19,TBA,RA 11:20 AM - 12:50 PM,SAC403,0 (35)
204,BIO103,20,TBA,RA 11:20 AM - 12:50 PM,SAC405,0 (35)
205,BIO103,21,TBA,RA 01:00 PM - 02:30 PM,SAC403,0 (35)
206,BIO103,22,TBA,RA 01:00 PM - 02:30 PM,SAC406,0 (35)
207,BIO103,23,TBA,RA 02:40 PM - 04:10 PM,SAC403,0 (35)
208,BIO103,24,TBA,RA 02:40 PM - 04:10 PM,SAC405,0 (35)
209,BIO103,25,TBA,TBA,TBA,0 (50)
210,BIO103L,3,TBA,A 09:40 AM - 12:50 PM,TBA,0 (25)
211,BIO201,1,TBA,TBA,TBA,0 (50)
212,BIO201,2,TBA,TBA,TBA,0 (50)
213,BIO201,3,TBA,TBA,TBA,0 (50)
214,BSC201,1,TBA,RA 01:00 PM - 02:30 PM,SAC211,0 (35)
215,BUS112,1,TBA,ST 02:40 PM - 04:10 PM,NAC506,0 (35)
216,BUS112,2,TBA,ST 04:20 PM - 05:50 PM,SAC213,0 (35)
217,BUS112,3,TBA,RA 02:40 PM - 04:10 PM,NAC207,0 (35)
218,BUS112,4,TBA,RA 04:20 PM - 05:50 PM,NAC209,0 (35)
219,BUS112,5,TBA,RA 08:00 AM - 09:30 AM,NAC621,0 (35)
220,BUS112,6,TBA,RA 09:40 AM - 11:10 AM,NAC506,0 (35)
221,BUS112,7,TBA,RA 09:40 AM - 11:10 AM,SAC205,0 (35)
222,BUS112,8,TBA,RA 11:20 AM - 12:50 PM,NAC302,0 (35)
223,BUS112,9,TBA,RA 09:40 AM - 11:10 AM,SAC210,0 (35)
224,BUS112,10,TBA,RA 11:20 AM - 12:50 PM,NAC993,0 (35)
225,BUS112,11,TBA,RA 09:40 AM - 11:10 AM,SAC211,0 (35)
226,BUS112,12,TBA,RA 11:20 AM - 12:50 PM,SAC203,0 (35)
227,BUS112,13,TBA,RA 11:20 AM - 12:50 PM,SAC513,0 (35)
228,BUS112,14,TBA,RA 01:00 PM - 02:30 PM,NAC621,0 (35)
229,BUS112,15,TBA,RA 01:00 PM - 02:30 PM,SAC514,0 (35)
230,BUS112,16,TBA,RA 01:00 PM - 02:30 PM,NAC993,0 (35)
231,BUS112,17,TBA,RA 02:40 PM - 04:10 PM,NAC209,0 (35)
232,BUS135,1,TBA,ST 09:40 AM - 11:10 AM,NAC403,0 (35)
233,BUS135,2,TBA,ST 01:00 PM - 02:30 PM,NAC204,0 (35)
234,BUS135,3,TBA,ST 01:00 PM - 02:30 PM,NAC206,0 (35)
235,BUS135,4,TBA,ST 04:20 PM - 05:50 PM,NAC201,0 (35)
236,BUS135,5,TBA,MW 02:40 PM - 04:10 PM,NAC303,0 (35)
237,BUS135,6,TBA,RA 11:20 AM - 12:50 PM,NAC205,0 (35)
238,BUS135,7,TBA,RA 11:20 AM - 12:50 PM,NAC206,0 (35)
239,BUS135,8,TBA,RA 04:20 PM - 05:50 PM,NAC404,0 (35)
240,BUS135,9,TBA,RA 02:40 PM - 04:10 PM,NAC205,0 (35)
241,BUS135,10,TBA,RA 02:40 PM - 04:10 PM,NAC206,0 (35)
242,BUS172,1,TBA,ST 08:00 AM - 09:30 AM,NAC203,0 (35)
243,BUS172,2,TBA,ST 11:20 AM - 12:50 PM,NAC206,0 (35)
244,BUS172,3,TBA,MW 08:00 AM - 09:30 AM,NAC305,0 (35)
245,BUS172,4,TBA,MW 09:40 AM - 11:10 AM,NAC305,0 (35)
246,BUS172,5,TBA,MW 09:40 AM - 11:10 AM,NAC403,0 (35)
247,BUS172,6,TBA,MW 09:40 AM - 11:10 AM,NAC504,0 (35)
248,BUS172,7,TBA,MW 01:00 PM - 02:30 PM,NAC620,0 (35)
249,BUS172,8,TBA,MW 02:40 PM - 04:10 PM,NAC404,0 (35)
250,BUS172,9,TBA,MW 04:20 PM - 05:50 PM,NAC314,0 (35)
251,BUS172,10,TBA,MW 04:20 PM - 05:50 PM,NAC405,0 (35)
252,BUS172,11,TBA,RA 08:00 AM - 09:30 AM,NAC303,0 (35)
253,BUS172,12,TBA,RA 09:40 AM - 11:10 AM,NAC204,0 (35)
254,BUS172,13,TBA,RA 09:40 AM - 11:10 AM,NAC303,0 (35)
255,BUS172,14,TBA,RA 11:20 AM - 12:50 PM,NAC204,0 (35)
256,BUS172,15,TBA,RA 11:20 AM - 12:50 PM,NAC405,0 (35)
257,BUS172,16,TBA,RA 11:20 AM - 12:50 PM,NAC503,0 (35)
258,BUS172,17,TBA,RA 01:00 PM - 02:30 PM,NAC204,0 (35)
259,BUS172,18,TBA,RA 01:00 PM - 02:30 PM,NAC206,0 (35)
260,BUS172,19,TBA,RA 01:00 PM - 02:30 PM,NAC304,0 (35)
261,BUS172,20,TBA,RA 02:40 PM - 04:10 PM,NAC204,0 (35)
262,BUS172,21,TBA,RA 02:40 PM - 04:10 PM,NAC304,0 (35)
263,BUS172,22,TBA,RA 04:20 PM - 05:50 PM,NAC403,0 (35)
264,BUS173,1,TBA,ST 04:20 PM - 05:50 PM,NAC304,0 (35)
265,BUS173,2,TBA,MW 09:40 AM - 11:10 AM,NAC203,0 (35)
266,BUS173,3,TBA,MW 09:40 AM - 11:10 AM,NAC204,0 (35)
267,BUS173,4,TBA,MW 01:00 PM - 02:30 PM,NAC203,0 (35)
268,BUS173,5,TBA,MW 01:00 PM - 02:30 PM,NAC204,0 (35)
269,BUS173,6,TBA,MW 01:00 PM - 02:30 PM,NAC205,0 (35)
270,BUS173,7,TBA,MW 02:40 PM - 04:10 PM,NAC304,0 (35)
271,BUS173,8,TBA,MW 04:20 PM - 05:50 PM,NAC203,0 (35)
272,BUS173,9,TBA,MW 04:20 PM - 05:50 PM,NAC215,0 (35)
273,BUS173,10,TBA,MW 04:20 PM - 05:50 PM,NAC303,0 (35)
274,BUS173,11,TBA,MW 04:20 PM - 05:50 PM,NAC304,0 (35)
275,BUS173,12,TBA,MW 04:20 PM - 05:50 PM,NAC402,0 (35)
276,BUS173,13,TBA,RA 08:00 AM - 09:30 AM,NAC203,0 (35)
277,BUS173,14,TBA,RA 08:00 AM - 09:30 AM,NAC205,0 (35)
278,BUS173,15,TBA,RA 08:00 AM - 09:30 AM,NAC304,0 (35)
279,BUS173,16,TBA,RA 08:00 AM - 09:30 AM,NAC404,0 (35)
280,BUS173,17,TBA,RA 11:20 AM - 12:50 PM,NAC213,0 (35)
281,BUS173,18,TBA,RA 11:20 AM - 12:50 PM,NAC304,0 (35)
282,BUS173,19,TBA,RA 11:20 AM - 12:50 PM,NAC407,0 (35)
283,BUS173,20,TBA,RA 11:20 AM - 12:50 PM,NAC504,0 (35)
284,BUS173,21,TBA,RA 02:40 PM - 04:10 PM,NAC203,0 (35)
285,BUS173,22,TBA,RA 04:20 PM - 05:50 PM,NAC203,0 (35)
286,BUS251,1,TBA,ST 08:00 AM - 09:30 AM,NAC205,0 (35)
287,BUS251,2,TBA,ST 09:40 AM - 11:10 AM,NAC205,0 (35)
288,BUS251,3,TBA,ST 09:40 AM - 11:10 AM,NAC404,0 (35)
289,BUS251,4,TBA,ST 09:40 AM - 11:10 AM,NAC505,0 (35)
290,BUS251,5,TBA,ST 09:40 AM - 11:10 AM,NAC620,0 (35)
291,BUS251,6,TBA,ST 11:20 AM - 12:50 PM,NAC304,0 (35)
292,BUS251,7,TBA,ST 11:20 AM - 12:50 PM,NAC403,0 (35)
293,BUS251,8,TBA,ST 01:00 PM - 02:30 PM,NAC305,0 (35)
294,BUS251,9,TBA,ST 01:00 PM - 02:30 PM,NAC403,0 (35)
295,BUS251,10,TBA,ST 02:40 PM - 04:10 PM,NAC206,0 (35)
296,BUS251,11,TBA,ST 02:40 PM - 04:10 PM,NAC215,0 (35)
297,BUS251,12,TBA,ST 02:40 PM - 04:10 PM,NAC403,0 (35)
298,BUS251,13,TBA,ST 02:40 PM - 04:10 PM,NAC405,0 (35)
299,BUS251,14,TBA,ST 04:20 PM - 05:50 PM,NAC203,0 (35)
300,BUS251,15,TBA,ST 04:20 PM - 05:50 PM,NAC204,0 (35)
301,BUS251,16,TBA,ST 04:20 PM - 05:50 PM,NAC205,0 (35)
302,BUS251,17,TBA,MW 08:00 AM - 09:30 AM,NAC403,0 (35)
303,BUS251,18,TBA,MW 09:40 AM - 11:10 AM,NAC405,0 (35)
304,BUS251,19,TBA,MW 11:20 AM - 12:50 PM,NAC204,0 (35)
305,BUS251,20,TBA,MW 01:00 PM - 02:30 PM,NAC304,0 (35)
306,BUS251,21,TBA,MW 04:20 PM - 05:50 PM,NAC206,0 (35)
307,BUS251,22,TBA,RA 09:40 AM - 11:10 AM,NAC621,0 (35)
308,BUS251,23,TBA,RA 01:00 PM - 02:30 PM,NAC619A,0 (35)
309,BUS251,24,TBA,RA 02:40 PM - 04:10 PM,SAC312,0 (35)
310,BUS498,1,SKI,TBA,TBA,0 (4)
311,BUS498,2,ZTK,TBA,TBA,0 (4)
312,BUS498,3,IJS,TBA,TBA,0 (4)
313,BUS498,4,SeH,TBA,TBA,0 (4)
314,BUS498,5,NTB,TBA,TBA,0 (4)
315,BUS498,6,AMD,TBA,TBA,0 (4)
316,BUS498,7,SMI,TBA,TBA,0 (4)
317,BUS498,8,Rfe,TBA,TBA,0 (4)
318,BUS498,9,Fzy,TBA,TBA,0 (4)
319,BUS498,10,ALK,TBA,TBA,0 (4)
320,BUS498,11,Onf,TBA,TBA,0 (4)
321,BUS498,12,Sne,TBA,TBA,0 (4)
322,BUS498,13,FHz,TBA,TBA,0 (4)
323,BUS498,14,Mbt,TBA,TBA,0 (4)
324,BUS498,15,Fss,TBA,TBA,0 (4)
325,BUS498,16,Emd,TBA,TBA,0 (4)
326,BUS498,17,IJL,TBA,TBA,0 (4)
327,BUS498,18,NNA,TBA,TBA,0 (4)
328,BUS498,19,QEA,TBA,TBA,0 (4)
329,BUS498,20,MM1,TBA,TBA,0 (4)
330,BUS498,21,Rst,TBA,TBA,0 (4)
331,BUS498,22,EhN,TBA,TBA,0 (4)
332,BUS498,23,MZL,TBA,TBA,0 (4)
333,BUS498,24,TFd,TBA,TBA,0 (4)
334,BUS498,25,FCh,TBA,TBA,0 (4)
335,BUS498,26,AFH2,TBA,TBA,0 (4)
336,BUS498,27,MHZ,TBA,TBA,0 (4)
337,BUS498,28,TFZ,TBA,TBA,0 (4)
338,BUS498,29,FdF,TBA,TBA,0 (4)
339,BUS498,30,FNa1,TBA,TBA,0 (4)
340,BUS498,31,HSK1,TBA,TBA,0 (4)
341,BUS498,32,JnA,TBA,TBA,0 (4)
342,BUS498,33,HQ,TBA,TBA,0 (4)
343,BUS498,34,AMj,TBA,TBA,0 (4)
344,BUS498,35,ShL,TBA,TBA,0 (4)
345,BUS498,36,UTH,TBA,TBA,0 (4)
346,BUS498,37,ZMU,TBA,TBA,0 (4)
347,BUS498,38,MSI2,TBA,TBA,0 (4)
348,BUS498,39,SAA2,TBA,TBA,0 (4)
349,BUS498,40,MHM,TBA,TBA,0 (4)
350,BUS498,41,ShH,TBA,TBA,0 (4)
351,BUS498,42,AIK,TBA,TBA,0 (4)
352,BUS498,43,TuA,TBA,TBA,0 (4)
353,BUS498,44,Sqi,TBA,TBA,0 (4)
354,BUS498,45,Afd,TBA,TBA,0 (4)
355,BUS498,46,Ayn,TBA,TBA,0 (4)
356,BUS498,47,NwA,TBA,TBA,0 (4)
357,BUS498,48,TkN,TBA,TBA,0 (4)
358,BUS498,49,Ift,TBA,TBA,0 (4)
359,BUS498,50,MfW,TBA,TBA,0 (4)
